sample_in_window,time_seconds_in_window,absolute_time_seconds_in_recording,prob_Fpz,prob_Fp1,prob_Fp2,prob_AF3,prob_AF4,prob_AF7,prob_AF8,prob_Fz,prob_F1,prob_F2,prob_F3,prob_F4,prob_F5,prob_F6,prob_F7,prob_F8,prob_FCz,prob_FC1,prob_FC2,prob_FC3,prob_FC4,prob_FC5,prob_FC6,prob_FT7,prob_FT8,prob_Cz,prob_C1,prob_C2,prob_C3,prob_C4,prob_C5,prob_C6,prob_T7,prob_T8,prob_CP1,prob_CP2,prob_CP3,prob_CP4,prob_CP5,prob_CP6,prob_TP7,prob_TP8,prob_Pz,prob_P3,prob_P4,prob_P5,prob_P6,prob_P7,prob_P8,prob_POz,prob_PO3,prob_PO4,prob_PO5,prob_PO6,prob_PO7,prob_PO8,prob_Oz,prob_O1,prob_O2
784,3.136,309.136,0.0031418144,0.95023024,0.9634247,0.0026537308,0.00031148148,0.0004269805,0.00046916254,0.867868,0.000447853,0.00052689674,0.94191104,0.91779834,0.00048994744,0.00048422487,0.97274417,0.9700052,0.0006675549,6.7425186e-05,0.00033878043,0.00014424101,0.0004175999,0.00013318397,9.6585114e-05,0.00037412913,0.0026503103,0.22106503,0.0004275554,0.0002960251,0.45520866,0.65252084,0.0019617258,0.0019307736,0.895937,0.8670482,0.0009782858,0.00030846332,0.0026266272,0.0034011784,0.00057468674,0.00031909923,0.00094332086,0.0029882195,0.0012967885,0.0009109601,0.0037698594,0.0009741348,0.0006348321,0.007813763,0.0156298,0.0008630365,0.0005563866,0.0037441894,0.0020450046,0.00076877885,0.00092019653,0.0018994171,0.0009786162,0.0029894558,0.008033932
785,3.14,309.14,0.0031807583,0.94995576,0.9631562,0.0029115968,0.0003314533,0.00041640535,0.0004790065,0.8658076,0.00047184428,0.00051843835,0.9409894,0.91648066,0.00052276417,0.0004771825,0.97222,0.96918935,0.0007260874,7.414946e-05,0.00037412983,0.00014496449,0.00041161987,0.00013318664,0.00010259968,0.00043040465,0.002728642,0.19816801,0.00044572927,0.00034071962,0.4391871,0.62982965,0.0019574761,0.0022876335,0.8894014,0.8622921,0.001134745,0.00036284784,0.002810832,0.0033680752,0.0005327985,0.00029935394,0.0009631009,0.0030232898,0.00094785745,0.0006939151,0.0035882418,0.00096906023,0.00055654644,0.0065433956,0.01398753,0.0008724868,0.00061651657,0.0044490006,0.0024629228,0.0008776882,0.0009896476,0.0021394996,0.001063684,0.003385551,0.008664493
786,3.144,309.144,0.003251153,0.9492701,0.96289176,0.0029095556,0.0003542742,0.00038333653,0.00047685736,0.8668389,0.00053571747,0.00051863753,0.93923265,0.9135801,0.0005259083,0.00048806527,0.97087157,0.9686128,0.0008295417,7.882202e-05,0.00038738546,0.00014080894,0.00039649865,0.00012990764,0.00011710199,0.0004729518,0.0025018824,0.18070075,0.0005013071,0.00040882535,0.41643494,0.591331,0.0019432971,0.002904903,0.88102454,0.847386,0.0012580395,0.00043885974,0.0031440267,0.0035980737,0.00054738193,0.00031201614,0.0010939628,0.0033986983,0.00082641945,0.0006277167,0.0037176746,0.0009977606,0.00056071504,0.0060564973,0.013409638,0.0008563427,0.00063488894,0.004697973,0.0026349863,0.0009181477,0.00095596135,0.0021081294,0.0011531387,0.0034482596,0.0092369085
787,3.148,309.148,0.0031120072,0.9496795,0.9633084,0.0029480555,0.0003641812,0.00037650325,0.0004639494,0.8696703,0.00054586946,0.00054303574,0.9367114,0.9112592,0.0005312868,0.00047099765,0.9686177,0.9670013,0.0008233998,7.518868e-05,0.00034283134,0.0001317767,0.00038483524,0.0001258135,0.00012804201,0.0004967348,0.0023296913,0.16915902,0.0006086175,0.00047119413,0.39826456,0.5542801,0.0018804533,0.0036740447,0.8665713,0.826925,0.0014265513,0.00056916475,0.0036799372,0.0040428094,0.0006032513,0.00033494915,0.0012640848,0.0038925682,0.0007895326,0.0006223803,0.0039188215,0.0010957755,0.00052262296,0.0054043825,0.012216911,0.0008363911,0.0006488047,0.004469025,0.0028425648,0.0010177303,0.00093720615,0.0020345217,0.0010486321,0.003270925,0.008621643
788,3.152,309.152,0.0029595809,0.9505445,0.9645528,0.0029517566,0.00036301324,0.00039601815,0.0005137836,0.88096476,0.0004937311,0.00048515096,0.938339,0.9133338,0.00046750315,0.0004253119,0.9679921,0.9666205,0.0007921042,5.7109064e-05,0.00028328208,0.000121680234,0.00034119256,0.00011792032,0.00012991903,0.00049673906,0.0020193704,0.15838647,0.0006318375,0.0004613681,0.3781201,0.5164512,0.0017742426,0.0038546035,0.8431963,0.80470634,0.0015563344,0.00071032875,0.0041348203,0.0043565785,0.00063605723,0.0003587792,0.0014571268,0.0041941665,0.0008150068,0.0006914212,0.004182075,0.0011511293,0.00052716077,0.0053935284,0.011178316,0.00079652685,0.00067084614,0.0042872634,0.0027697629,0.0010656934,0.0009551848,0.001955572,0.0009313156,0.00277076,0.0074829855
789,3.156,309.156,0.0030055288,0.9506037,0.9641851,0.003286058,0.00038492898,0.00041202892,0.0005409564,0.8844769,0.00045357316,0.0004604505,0.9377689,0.91252244,0.0004150138,0.0003788269,0.96727395,0.9659955,0.00069117517,4.7732832e-05,0.00024488664,0.000104905586,0.00029417165,0.000107706495,0.00012393406,0.00049279496,0.0017954748,0.14999232,0.0005984862,0.0004768885,0.36817467,0.47981903,0.001594691,0.0036683588,0.8276557,0.7875854,0.0015614942,0.0007185346,0.0045723706,0.0046384106,0.00066351204,0.0003695921,0.0016006435,0.004522666,0.00075570046,0.0006867458,0.0043770303,0.0011542257,0.0005258492,0.0057628416,0.010811338,0.00075720856,0.00067028473,0.004325612,0.0026652503,0.0009799472,0.0009243499,0.0020914087,0.00089856837,0.0024894765,0.0067317192
790,3.16,309.16,0.0033087898,0.9498364,0.962992,0.003776976,0.0004642836,0.0004220691,0.0005742088,0.8809048,0.0005027336,0.00047608028,0.93539006,0.9102735,0.0003832699,0.00034251442,0.96647996,0.96518075,0.0005981301,4.379451e-05,0.00023419209,9.4913e-05,0.00026978584,9.7895405e-05,0.00011910363,0.0004942943,0.0017718642,0.15139952,0.00065292045,0.00051640294,0.3859974,0.47718364,0.0014959387,0.0037931597,0.81966627,0.781295,0.0016187994,0.0007870028,0.005128826,0.005255517,0.00068004767,0.00038031992,0.001775383,0.004740347,0.00066792977,0.0006832311,0.004837555,0.0012823396,0.0004967038,0.005812556,0.010680327,0.0007333031,0.0006966185,0.004264475,0.0025344482,0.00083406875,0.0008856175,0.0023684832,0.00093751604,0.0023192721,0.006018756
791,3.164,309.164,0.0034895358,0.9512153,0.9634349,0.004039357,0.00054611143,0.0004759367,0.00069244334,0.87967664,0.00058888964,0.0005231936,0.9359105,0.91111743,0.00038474938,0.00034524297,0.9661984,0.9647343,0.0005465158,3.9910246e-05,0.00022519853,9.2263595e-05,0.00026150153,8.8356486e-05,0.00011813439,0.000503763,0.0018392702,0.1743244,0.0006483905,0.0005391989,0.38581446,0.49045542,0.0013321539,0.0033190916,0.8061289,0.7578593,0.0015808948,0.00089032087,0.005238816,0.0049483874,0.00062050455,0.0003609658,0.0018666295,0.004783782,0.000564129,0.00065585226,0.0051883,0.0013850537,0.00053554313,0.0058887233,0.011167442,0.0007531325,0.0006702585,0.0042215735,0.0025060533,0.00074050523,0.00085838314,0.0025069236,0.00095049955,0.0021091409,0.0057972944
792,3.168,309.168,0.0036001496,0.9533901,0.9641748,0.0044486416,0.00060715544,0.000563979,0.00083181664,0.8832329,0.000675172,0.0006462101,0.9365487,0.9129294,0.00038854513,0.0003724491,0.966608,0.9645248,0.0004890176,3.8737126e-05,0.00021541514,9.048431e-05,0.00027092593,8.4706124e-05,0.00012125538,0.0005664609,0.0019237322,0.19865517,0.00068217126,0.00057515746,0.41973853,0.52280563,0.0012592317,0.0032604453,0.79369503,0.7290319,0.0016494736,0.0010855306,0.005085284,0.0046057864,0.0005588463,0.00033629942,0.0020121012,0.004908526,0.00049036724,0.00069669227,0.0065009,0.0016985888,0.0005612564,0.005849714,0.011654609,0.0008713096,0.00074974674,0.00451175,0.0028442186,0.0007720286,0.0009125455,0.0027296853,0.0010147832,0.0022228844,0.005829094
793,3.172,309.172,0.0038426607,0.9556167,0.96467316,0.0043871203,0.0006524101,0.00060670136,0.0009167874,0.8804379,0.00067828357,0.00073737657,0.9381665,0.9115325,0.0003874625,0.00040692228,0.9669808,0.96442765,0.0004803604,3.8862043e-05,0.00020790409,8.375825e-05,0.00025765586,8.1946986e-05,0.00013452195,0.0005668854,0.0019561294,0.21703832,0.0006901586,0.0006354201,0.43544516,0.53358656,0.001257843,0.0032748047,0.77667516,0.69100404,0.0017326418,0.0011288464,0.004607035,0.0042070197,0.00055436126,0.00031800137,0.0019852368,0.0052326154,0.0005201029,0.0006661145,0.0067035262,0.0019079635,0.0006548692,0.0057866625,0.011813388,0.0010072096,0.0008029585,0.004763265,0.0027769792,0.0007887784,0.00093630335,0.00265217,0.0010158583,0.0020552718,0.0057453006
794,3.176,309.176,0.004106463,0.9559483,0.96441114,0.004500099,0.00068845577,0.0005984058,0.0009614103,0.8703504,0.00068720116,0.0007042975,0.93758523,0.90754133,0.00038461626,0.0004130957,0.967195,0.9642758,0.00048878853,3.7122503e-05,0.00019467685,7.469001e-05,0.00024491068,7.8404315e-05,0.00013666027,0.00057370163,0.0020469374,0.22871172,0.00070061797,0.0006222335,0.43907166,0.5560928,0.0013652347,0.0030654517,0.759163,0.6581728,0.0020814282,0.0010880765,0.0042765574,0.0041093165,0.00054955354,0.0002819537,0.0018070207,0.004792876,0.000569213,0.00064328325,0.0057929778,0.0019264377,0.00064609863,0.005602094,0.011663972,0.0011343516,0.00086144055,0.005102434,0.0028922902,0.00073528686,0.00089154154,0.0024919845,0.0009854791,0.0021071376,0.0053168335
795,3.18,309.18,0.0042331167,0.9567184,0.96430093,0.0048843767,0.00079092535,0.0006571217,0.0010461824,0.8686868,0.0007013057,0.00066873163,0.93837196,0.905975,0.0004157648,0.0004433993,0.96855485,0.96508193,0.00047902841,3.5579284e-05,0.00018437572,7.02731e-05,0.00023658946,7.5042764e-05,0.00013630369,0.00059250975,0.0021142794,0.23645547,0.000684794,0.00058487785,0.43107623,0.5777772,0.0015454444,0.002448654,0.74147767,0.63940597,0.0026279194,0.0010620665,0.00383992,0.0037717796,0.0005547643,0.00025794443,0.0015776497,0.004265076,0.0005786077,0.0006359448,0.004854447,0.0019332911,0.00071596826,0.005297692,0.011050644,0.00123068,0.0008738634,0.00519287,0.0027836277,0.0006714423,0.0008885611,0.0023103016,0.00087698386,0.001944484,0.0052118227
796,3.184,309.184,0.0043330835,0.9566592,0.9633588,0.0055693784,0.0009851481,0.0007953748,0.0011223268,0.8714078,0.000763296,0.00078768586,0.9399699,0.90686095,0.0004884779,0.0005192494,0.96996224,0.96563685,0.00045875285,3.650147e-05,0.00018160259,7.2020455e-05,0.00024754376,7.871514e-05,0.00014396319,0.000629437,0.002126289,0.22690615,0.00073746685,0.0006094144,0.41099614,0.5878488,0.0018339229,0.0022332603,0.72281164,0.6354614,0.0034622469,0.001166039,0.0037086094,0.0036421176,0.000591338,0.00026576567,0.0014654477,0.0037900996,0.0006160094,0.00070962607,0.00457818,0.0020011456,0.00083713426,0.0053303237,0.010163732,0.0012895149,0.0008706884,0.0047679674,0.002591338,0.00062974566,0.00094376673,0.00222781,0.0007390731,0.0017724623,0.0047799246
797,3.188,309.188,0.0042577377,0.95624286,0.9638583,0.0054131937,0.0010526427,0.00082790793,0.0011548685,0.87029415,0.0009740471,0.00084182894,0.941451,0.9066513,0.0005498386,0.00060257374,0.97075474,0.96621674,0.00044220773,4.2649706e-05,0.00020263984,7.7961005e-05,0.0002631284,8.3516104e-05,0.00015566825,0.0006666378,0.0023793923,0.22715046,0.00080822996,0.00065735006,0.3840079,0.5763159,0.001992341,0.0021541181,0.709278,0.6223791,0.0042254175,0.0013066566,0.0035875342,0.0035614446,0.00062735274,0.00028059326,0.00143806,0.0034899088,0.00060054986,0.00059193367,0.004128846,0.0020157164,0.0008359222,0.004966054,0.009531989,0.0012909718,0.0008877762,0.0045256126,0.0024197337,0.0006057188,0.0010639695,0.0022885087,0.0007274394,0.0017419585,0.0047568
798,3.192,309.192,0.0037633698,0.95387256,0.96287894,0.005173095,0.0009236601,0.00070187566,0.0010892618,0.85793227,0.0011655582,0.00084476435,0.9400129,0.9020869,0.0005752211,0.0006557407,0.97009706,0.9661279,0.00044447632,5.161686e-05,0.00023377624,8.37172e-05,0.00028473395,8.779813e-05,0.00016527744,0.0007446957,0.0029712897,0.23671058,0.0009166756,0.00070233137,0.36417788,0.567528,0.002108667,0.0019932229,0.7047763,0.6066364,0.0050542066,0.0014322386,0.0033466711,0.003657015,0.0006941526,0.0002973469,0.0015597749,0.003328321,0.0006631808,0.00049172656,0.0031377473,0.0018792715,0.000799972,0.00438253,0.0087189395,0.001224147,0.00085071643,0.00429938,0.0022563923,0.0005800853,0.0011528763,0.0022028575,0.00074024877,0.001754019,0.004819241
799,3.196,309.196,0.0035955426,0.95311445,0.9628016,0.0050020614,0.0008227767,0.00061007286,0.0009792672,0.8523504,0.0011035269,0.0007243369,0.94007796,0.9007486,0.0005719717,0.0006857753,0.96941817,0.9657819,0.00046814265,5.8605958e-05,0.00027033762,8.928691e-05,0.00029591253,9.508974e-05,0.000169073,0.00080619234,0.0035381936,0.24023427,0.0009177913,0.00067465525,0.35714766,0.55430263,0.0021259098,0.0017686312,0.6928454,0.5814299,0.005583845,0.00139369,0.00305955,0.003658619,0.0007387657,0.00031353752,0.0016818637,0.0035393941,0.00078642776,0.00044194647,0.002670066,0.0019052904,0.0009085395,0.0043233847,0.0079098875,0.0012183958,0.0008134597,0.0038704518,0.002028385,0.00055404485,0.0011340448,0.002017943,0.0007212592,0.0017128149,0.004912184
800,3.2,309.2,0.003500465,0.9538165,0.9627322,0.0051583606,0.00078726973,0.00056933623,0.0008449749,0.8552678,0.00090350833,0.0006195906,0.93960613,0.9014317,0.00055989425,0.00065837137,0.96854514,0.96454394,0.00041635832,6.079391e-05,0.00029433292,9.632527e-05,0.00030530264,0.000103147555,0.000161821,0.00087231555,0.0039487006,0.23684014,0.0009037796,0.0006797619,0.3648623,0.537484,0.0022514232,0.001536828,0.66570026,0.5607822,0.005879429,0.0014130162,0.0028091779,0.0036422492,0.00077415956,0.00033766913,0.0018640122,0.003840389,0.0009269234,0.0004225127,0.002483557,0.0021856688,0.0010555825,0.0044089933,0.007187225,0.0012307474,0.0008150801,0.0035482142,0.0019380095,0.0005276542,0.0011267923,0.0018789307,0.0007209974,0.0016645627,0.0045689973
801,3.204,309.204,0.003381272,0.95314085,0.9621318,0.004837128,0.0007342194,0.0005406765,0.0007739467,0.8533674,0.0008748756,0.0005696855,0.9378088,0.90069246,0.0005544458,0.00060922425,0.96748424,0.963573,0.00039032658,6.079826e-05,0.00031553133,0.000104845276,0.0003084839,0.0001078478,0.00016130629,0.00087001995,0.004547905,0.23879415,0.0008719608,0.000713286,0.37005538,0.5204721,0.0022253403,0.0013354587,0.6358892,0.5359284,0.0060164654,0.0012504548,0.0026944254,0.0037700403,0.0007146778,0.0003390646,0.0018991069,0.0037749687,0.00094654254,0.0003529793,0.0022296559,0.0022717144,0.0010469916,0.004258534,0.006625986,0.0011802545,0.00083067967,0.0032892912,0.0018155938,0.00052942045,0.0011647714,0.001993,0.00075270556,0.0016426843,0.004332765
802,3.208,309.208,0.0031332315,0.95148903,0.9613132,0.004134459,0.0006506937,0.00047654135,0.0007043731,0.85565144,0.0008687621,0.0005163358,0.93619055,0.8992621,0.0005241058,0.0005485812,0.966917,0.9630695,0.00038791244,5.6821693e-05,0.00031607418,0.000109032095,0.000315476,0.00010877849,0.0001556077,0.00082086626,0.005229571,0.23400833,0.0008375084,0.0008030859,0.36546665,0.494096,0.0021412596,0.0012485964,0.6077998,0.4925331,0.0058186413,0.0011795441,0.0023631025,0.0034419582,0.00064968766,0.0003196354,0.0017500635,0.0033227766,0.00092847814,0.00028667474,0.0019048325,0.0021062735,0.0010302489,0.003971072,0.00628153,0.0011522954,0.0008350799,0.003204801,0.0017715693,0.000544981,0.0012383915,0.0022756432,0.00082815683,0.0016670425,0.00411871
803,3.212,309.212,0.0030031393,0.9520591,0.96153474,0.0039425464,0.00059839495,0.00044912338,0.0006416206,0.85861695,0.0009343161,0.00047109867,0.9369204,0.9008588,0.0004911541,0.00052022736,0.9663413,0.9630445,0.00035586278,6.2201805e-05,0.00032333905,0.0001124059,0.00033030447,0.00010574098,0.00014708115,0.000707555,0.005247168,0.22779125,0.0008468896,0.00083673024,0.37723976,0.46974507,0.0020057638,0.0012727651,0.59735435,0.4712178,0.0056628045,0.0011877969,0.0023106798,0.0032732969,0.0006720376,0.0003490637,0.0017229108,0.0031317363,0.0009708946,0.00026797573,0.0018458912,0.0019915104,0.0009871207,0.003984003,0.0061515137,0.0011183966,0.00081013027,0.0029459624,0.0018224221,0.0006218289,0.0013522569,0.0026213524,0.0009125907,0.0017039184,0.0040961634
804,3.216,309.216,0.00289149,0.95395595,0.9622733,0.00391208,0.0005661932,0.00044299624,0.0006390839,0.8638634,0.0008749711,0.00043945631,0.93929994,0.90446675,0.00046948998,0.0004936021,0.96744466,0.9639164,0.00037011795,6.0139744e-05,0.00033302818,0.00012097151,0.0003301836,0.000101990896,0.00012855828,0.00061728596,0.0048550623,0.22542953,0.0007657545,0.0008296342,0.39797115,0.4491606,0.0019543308,0.0011909885,0.5880518,0.476093,0.005536262,0.0012516446,0.0021729327,0.0033417172,0.0007760308,0.00043040173,0.0018616563,0.0031250552,0.0010458127,0.00029334822,0.0019071292,0.0018184625,0.000921474,0.004349593,0.006421881,0.0010566893,0.00074687187,0.0025067672,0.0017551982,0.0006700825,0.0014122502,0.002745428,0.00093106576,0.0016021531,0.0038016073
805,3.22,309.22,0.0029203326,0.9544234,0.96266514,0.0040388275,0.00051969755,0.00042070795,0.0006566078,0.86483973,0.0007682791,0.00039214178,0.9392127,0.9049058,0.00043948478,0.00046123442,0.96743685,0.964475,0.00038981566,5.7379773e-05,0.0003384242,0.00012032013,0.0003183405,9.300046e-05,0.000107888845,0.00056903216,0.005001245,0.23267259,0.00068394054,0.0007621835,0.40930033,0.4344195,0.0016662839,0.0011157974,0.5859933,0.47409552,0.0054055126,0.001208167,0.001966885,0.0034631058,0.0008342039,0.0004599465,0.0019314894,0.0030069652,0.0010468593,0.00030218673,0.001859501,0.001536981,0.0007623967,0.004302968,0.006510972,0.00094549474,0.00072356,0.0023712735,0.0017266768,0.0006904645,0.0013909903,0.0029489808,0.0010054029,0.0016021682,0.0039611207
806,3.224,309.224,0.0029096538,0.95388633,0.9623212,0.0039663315,0.00047447512,0.0003798007,0.0006280686,0.85796756,0.00072516326,0.00036545776,0.93693817,0.9036137,0.00040773637,0.0004324035,0.966218,0.964622,0.00042602504,5.647127e-05,0.00034691708,0.000118502074,0.00030834277,8.24054e-05,9.475203e-05,0.0005593171,0.0055984505,0.24714617,0.00061589025,0.0007257571,0.4155937,0.41679078,0.0014238307,0.0011195329,0.60045826,0.47146952,0.005739483,0.0011806627,0.0018324624,0.0033986499,0.00092436,0.00050648476,0.0019720627,0.0027348865,0.0010113241,0.00031635517,0.0020130312,0.0014611147,0.00066686975,0.004040859,0.0064421883,0.000900007,0.0007024866,0.002153041,0.0015657799,0.00066338805,0.0013204411,0.0030493727,0.000951605,0.0015639277,0.0037934878
807,3.228,309.228,0.0029544397,0.9523247,0.96178657,0.003993581,0.00045969663,0.0003663944,0.00058571884,0.8567321,0.00076551514,0.0003924082,0.93586814,0.9025531,0.00038892202,0.00044012812,0.9648972,0.9640641,0.00038382618,5.6699795e-05,0.00037096327,0.00012744963,0.00029774377,7.545565e-05,8.599762e-05,0.00048523975,0.005695477,0.26485083,0.0005760405,0.00071153237,0.43522418,0.41492653,0.0012944667,0.0011199057,0.6131317,0.48700786,0.006015784,0.0011767206,0.0019489096,0.0033808658,0.0009746728,0.0005735644,0.0020604823,0.0026577371,0.0010182676,0.0003342295,0.0019630417,0.0014675466,0.00061154045,0.0036084584,0.006088968,0.0008167794,0.00068245863,0.0020437196,0.0014690168,0.0006531684,0.0012294544,0.0030859152,0.0009662318,0.0015207763,0.0036668917
808,3.232,309.232,0.0028631003,0.95144856,0.96152693,0.0041676867,0.00047740902,0.00037022616,0.000560399,0.8636483,0.0008374378,0.00045745328,0.93541455,0.9030823,0.0003604852,0.0004461227,0.9645694,0.9638472,0.00030635844,5.2661413e-05,0.00039452466,0.00013379227,0.00028906355,7.213923e-05,8.0286736e-05,0.0004108115,0.005152403,0.2712108,0.0005098218,0.0006603401,0.46550944,0.44857934,0.001303975,0.0010814752,0.6221209,0.51867425,0.006508058,0.0012646496,0.0021058796,0.0035001738,0.0009883534,0.00062095915,0.0021614004,0.0028382,0.0010694192,0.0003388237,0.0018026078,0.0013614518,0.00052550243,0.003313432,0.00587505,0.0007418239,0.0006097116,0.001819717,0.0014177745,0.0006190756,0.0010549739,0.0028355925,0.0009588539,0.0014632876,0.0035243144
809,3.236,309.236,0.0029208974,0.950661,0.9605382,0.0045717177,0.00046329794,0.00037201634,0.0005549624,0.85938823,0.0008677258,0.00048650274,0.93510246,0.90246266,0.00035641057,0.00048348022,0.9643539,0.96388805,0.00025847892,5.2394724e-05,0.00041225168,0.00013353341,0.0002919668,7.07937e-05,7.923258e-05,0.0003844806,0.004764312,0.27288467,0.0004297151,0.00060918793,0.48160985,0.48669282,0.0011660769,0.0010366278,0.63712364,0.52478266,0.0062159025,0.0011811913,0.0023154004,0.0037831226,0.0010245211,0.00063285546,0.002107604,0.002952109,0.0011812099,0.00035994264,0.0017624577,0.0011996181,0.00046506652,0.00315302,0.0056088925,0.00070769695,0.0005615952,0.0016032731,0.0012703435,0.000582957,0.0009316826,0.0026542267,0.0010020378,0.0015372277,0.0034578831
810,3.24,309.24,0.003171175,0.9512945,0.9599284,0.004339041,0.00043721558,0.0003851804,0.00055529753,0.8439476,0.0008876645,0.0004915693,0.9347742,0.9031504,0.0003733576,0.0005151221,0.9641671,0.9643814,0.00025025403,5.600656e-05,0.00043132753,0.00013058462,0.0002781272,6.742306e-05,6.971563e-05,0.00036213236,0.004984949,0.2763144,0.0003788719,0.00056775415,0.46841645,0.49922395,0.00097132206,0.0009951972,0.6469652,0.5062783,0.005973789,0.0011625013,0.0023694772,0.0037235853,0.001104997,0.00063128135,0.0019021455,0.0027201588,0.0011990018,0.00040020572,0.0016991388,0.0009915064,0.0004334761,0.002899126,0.005345783,0.0006925163,0.0005500792,0.00159834,0.0012241686,0.0005748979,0.0009524948,0.0028331694,0.0011779986,0.0018530505,0.0039135762
